repo_id,full_name,owner,owner_id,repo_name,description,language,topics,stars_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,default_branch,archived,disabled,is_fork,license,html_url,source_topic,collected_at
633927609,promptfoo/promptfoo,promptfoo,137907881,promptfoo,"Test your prompts, agents, and RAGs. Red teaming/pentesting/vulnerability scanning for AI. Compare performance of GPT, Claude, Gemini, DeepSeek, and more. Simple declarative configs with command line and CI/CD integration.  Used by OpenAI and Anthropic.",TypeScript,ci|ci-cd|cicd|evaluation|evaluation-framework|llm|llm-eval|llm-evaluation|llm-evaluation-framework|llmops|pentesting|prompt-engineering|prompt-testing|prompts|rag|red-teaming|testing|vulnerability-scanners,22168,1973,22168,320,651224,2023-04-28T15:48:49Z,2026-06-13T19:57:03Z,2026-06-13T15:03:25Z,main,False,False,False,MIT,https://github.com/promptfoo/promptfoo,llm,2026-06-13T20:47:03.754210+00:00
198350484,microsoft/unilm,microsoft,6154722,unilm,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities",Python,beit|beit-3|bitnet|deepnet|document-ai|foundation-models|kosmos|kosmos-1|layoutlm|layoutxlm|llm|minilm|mllm|multimodal|nlp|pre-trained-model|textdiffuser|trocr|unilm|xlm-e,22149,2696,22149,680,77210,2019-07-23T04:15:28Z,2026-06-13T14:47:15Z,2026-01-23T04:09:35Z,master,False,False,False,MIT,https://github.com/microsoft/unilm,llm,2026-06-13T20:47:03.754216+00:00
1004995740,winfunc/opcode,winfunc,176251414,opcode,"A powerful GUI app and Toolkit for Claude Code - Create custom agents, manage interactive Claude Code sessions, run secure background agents, and more.",TypeScript,anthropic|anthropic-claude|claude|claude-4|claude-4-opus|claude-4-sonnet|claude-ai|claude-code|claude-code-sdk|cursor|ide|llm|llm-code|rust|tauri,22055,1704,22055,329,2570,2025-06-19T13:53:26Z,2026-06-13T18:21:31Z,2025-10-16T12:05:56Z,main,False,False,False,AGPL-3.0,https://github.com/winfunc/opcode,llm,2026-06-13T20:47:03.754230+00:00
599320067,langflow-ai/langflow,langflow-ai,85702467,langflow,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,Python,agents|chatgpt|generative-ai|large-language-models|multiagent|react-flow,149623,9259,149623,947,1350262,2023-02-08T22:28:03Z,2026-06-13T18:38:13Z,2026-06-13T20:45:23Z,main,False,False,False,MIT,https://github.com/langflow-ai/langflow,generative-ai,2026-06-13T20:47:12.082590+00:00
655806940,microsoft/generative-ai-for-beginners,microsoft,6154722,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI ",Jupyter Notebook,ai|azure|chatgpt|dall-e|generative-ai|generativeai|gpt|language-model|llms|microsoft-for-beginners|openai|prompt-engineering|semantic-search|transformers,111933,60109,111933,3,6595909,2023-06-19T16:28:59Z,2026-06-13T20:23:19Z,2026-06-11T03:44:25Z,main,False,False,False,MIT,https://github.com/microsoft/generative-ai-for-beginners,generative-ai,2026-06-13T20:47:12.082625+00:00
895508656,microsoft/ai-agents-for-beginners,microsoft,6154722,ai-agents-for-beginners,12 Lessons to Get Started Building AI Agents,Jupyter Notebook,agentic-ai|agentic-framework|agentic-rag|ai-agents|ai-agents-framework|autogen|generative-ai|semantic-kernel,67146,22159,67146,28,3755295,2024-11-28T10:42:52Z,2026-06-13T20:35:56Z,2026-05-25T17:28:39Z,main,False,False,False,MIT,https://github.com/microsoft/ai-agents-for-beginners,generative-ai,2026-06-13T20:47:12.082639+00:00
1223170290,nexu-io/open-design,nexu-io,263625318,open-design,"🎨 Local-first, open-source Claude Design alternative. 🖥️ Native desktop app. ⚡ 259+ Skills · ✨ 142+ Design Systems 🖼️ Web · desktop · mobile prototypes · slides · images · videos · HyperFrames 📦 Sandboxed preview · HTML/PDF/PPTX/MP4 export 🤖 Claude Code / OpenClaw / Codex / Cursor / OpenCode / Qwen / Copilot / Hermes / Kimi & 17+ CLIs.",TypeScript,agent-skills|ai-agents|ai-design|byok|claude-code-for-design|claude-design|codex-design|coding-agents|cursor-design|design-systems|design-tools|desktop-app|figma-alternative|generative-ai|hermes-agent|local-first|no-code|prototyping|ui-generator|vibe-coding,64316,7183,64316,385,1502332,2026-04-28T04:25:20Z,2026-06-13T20:40:47Z,2026-06-13T17:05:56Z,main,False,False,False,Apache-2.0,https://github.com/nexu-io/open-design,generative-ai,2026-06-13T20:47:12.082647+00:00
753750990,aishwaryanr/awesome-generative-ai-guide,aishwaryanr,12550285,awesome-generative-ai-guide,"A one stop repository for generative AI research updates, interview resources, notebooks and much more!",HTML,awesome|awesome-list|generative-ai|interview-questions|large-language-models|llms|notebook-jupyter|vision-and-language,27140,5694,27140,16,161504,2024-02-06T18:14:14Z,2026-06-13T19:15:32Z,2026-05-19T21:20:54Z,main,False,False,False,MIT,https://github.com/aishwaryanr/awesome-generative-ai-guide,generative-ai,2026-06-13T20:47:12.082656+00:00
954873280,a2aproject/A2A,a2aproject,217270365,A2A,Agent2Agent (A2A) is an open protocol enabling communication and interoperability between opaque agentic applications.,Shell,a2a|a2a-mcp|a2a-protocol|a2a-server|agents|generative-ai|linux-foundation,24275,2464,24275,279,32015,2025-03-25T18:44:21Z,2026-06-13T19:27:04Z,2026-06-12T10:40:26Z,main,False,False,False,Apache-2.0,https://github.com/a2aproject/A2A,generative-ai,2026-06-13T20:47:12.082674+00:00
773544702,wandb/openui,wandb,26401354,openui,"OpenUI let's you describe UI using your imagination, then see it rendered live.",TypeScript,ai|generative-ai|html-css-javascript|tailwindcss,22399,2061,22399,85,26416,2024-03-17T23:46:16Z,2026-06-13T15:58:58Z,2026-05-20T22:42:50Z,main,False,False,False,Apache-2.0,https://github.com/wandb/openui,generative-ai,2026-06-13T20:47:12.082680+00:00
1008726722,coze-dev/coze-studio,coze-dev,157483752,coze-studio,"An AI agent development platform with all-in-one visual tools, simplifying agent creation, debugging, and deployment like never before. Coze your way to AI Agent creation.",TypeScript,agent|agent-platform|ai-plugins|chatbot|chatbot-framework|coze|coze-platform|generative-ai|go|kouzi|low-code-ai|multimodel-ai|no-code|rag|studio|typescript|workflow,20980,3046,20980,517,75576,2025-06-26T02:19:21Z,2026-06-13T19:12:50Z,2026-04-20T09:20:44Z,main,False,False,False,Apache-2.0,https://github.com/coze-dev/coze-studio,generative-ai,2026-06-13T20:47:12.082686+00:00
1003143578,NirDiamant/agents-towards-production,NirDiamant,28316913,agents-towards-production,"End-to-end, code-first tutorials for building production-grade GenAI agents. From prototype to enterprise deployment.",Jupyter Notebook,agent|agent-framework|agentic-ai|agents|ai-agents|deployment|genai|generative-ai|langgraph|llm|llms|mcp|mlops|multi-agent-systems|observability|production|python|rag|tutorials,20717,2751,20717,8,157518,2025-06-16T17:33:44Z,2026-06-13T17:21:13Z,2026-06-11T21:55:45Z,main,False,False,False,NOASSERTION,https://github.com/NirDiamant/agents-towards-production,generative-ai,2026-06-13T20:47:12.082693+00:00
652712035,lyogavin/airllm,lyogavin,1113905,airllm,AirLLM 70B inference with single 4GB GPU,Jupyter Notebook,chinese-llm|chinese-nlp|finetune|generative-ai|instruct-gpt|instruction-set|llama|llm|lora|open-models|open-source|open-source-models|qlora,19915,2225,19915,159,3350,2023-06-12T16:28:41Z,2026-06-13T20:45:54Z,2026-03-10T11:42:34Z,main,False,False,False,Apache-2.0,https://github.com/lyogavin/airllm,generative-ai,2026-06-13T20:47:12.082699+00:00
638513786,Anil-matcha/Open-Generative-AI,Anil-matcha,4326215,Open-Generative-AI,"Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,ai-art-generator|ai-image-generation|ai-video-generation|creative-tools|flux-1|generative-ai|image-to-video|javascript|kling-ai|midjourney-alternative|muapi|open-source|sora-alternative|text-to-video|uncensored|unrestricted|wan-video,19122,3259,19122,14,45004,2023-05-09T14:12:37Z,2026-06-13T20:41:02Z,2026-06-12T16:02:39Z,main,False,False,False,MIT,https://github.com/Anil-matcha/Open-Generative-AI,generative-ai,2026-06-13T20:47:12.082705+00:00
200722670,NVIDIA-NeMo/NeMo,NVIDIA-NeMo,213689629,NeMo,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)",Python,asr|deeplearning|generative-ai|machine-translation|neural-networks|speaker-diariazation|speaker-recognition|speech-synthesis|speech-translation|tts,17369,3434,17369,180,512379,2019-08-05T20:16:42Z,2026-06-13T19:32:56Z,2026-06-13T15:43:22Z,main,False,False,False,Apache-2.0,https://github.com/NVIDIA-NeMo/NeMo,generative-ai,2026-06-13T20:47:12.082710+00:00
636693030,GoogleCloudPlatform/generative-ai,GoogleCloudPlatform,2810941,generative-ai,"Sample code and notebooks for Generative AI on Google Cloud, with Gemini Enterprise Agent Platform",Jupyter Notebook,agents|gcp|gemini|gemini-api|gen-ai|generative-ai|google|google-cloud|google-gemini|langchain|large-language-models|llm|vertex-ai|vertex-ai-gemini-api|vertexai,17020,4262,17020,73,417884,2023-05-05T12:31:07Z,2026-06-13T12:49:54Z,2026-06-12T15:47:16Z,main,False,False,False,Apache-2.0,https://github.com/GoogleCloudPlatform/generative-ai,generative-ai,2026-06-13T20:47:12.082716+00:00
1214290850,EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,EvoLinkAI,253253881,awesome-gpt-image-2-API-and-Prompts,GPT-Image-2 API and Prompts,Python,ai-art|api|awesome-list|awesome-lists|chatgpt|creative-tools|generative-ai|gpt-image-2|gpt-image-2-api|gpt-image-2-prompts|gptimage2|image-generation|image-models|image-prompt|image-to-image|openai|prompt-collection|prompt-engineering|text-to-image|visual-ai,16599,1681,16599,4,220757,2026-04-18T11:22:14Z,2026-06-13T20:44:00Z,2026-06-10T05:53:26Z,main,False,False,False,CC0-1.0,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,generative-ai,2026-06-13T20:47:12.082722+00:00
625187946,ai-shifu/ChatALL,ai-shifu,174666116,ChatALL," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers",JavaScript,bingchat|chatbot|chatgpt|desktop-app|electron|electron-app|generative-ai|gpt-4o|hacktoberfest|linux|macos|vuejs3|vuetify3|windows,16407,1733,16407,268,151675,2023-04-08T10:34:30Z,2026-06-13T12:29:32Z,2026-02-11T18:21:27Z,main,False,False,False,Apache-2.0,https://github.com/ai-shifu/ChatALL,generative-ai,2026-06-13T20:47:12.082728+00:00
1024118326,Tencent/WeKnora,Tencent,18461506,WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,agent|agentic|ai|chatbot|embeddings|evaluation|generative-ai|golang|knowledge-base|llm|multi-tenant|multimodel|ollama|openai|question-answering|rag|reranking|semantic-search|vector-search|wiki,16243,2097,16243,242,76826,2025-07-22T08:01:23Z,2026-06-13T19:02:28Z,2026-06-12T15:10:40Z,main,False,False,False,NOASSERTION,https://github.com/Tencent/WeKnora,generative-ai,2026-06-13T20:47:12.082734+00:00
916009087,rowboatlabs/rowboat,rowboatlabs,172591271,rowboat,"Open-source AI coworker, with memory",TypeScript,agents|agents-sdk|ai|ai-agents|ai-agents-automation|chatgpt|claude-code|claude-cowork|generative-ai|llm|multiagent|opeani|open-source|orchestration|productivity,14963,1531,14963,122,80323,2025-01-13T09:30:40Z,2026-06-13T17:32:47Z,2026-06-12T20:58:28Z,main,False,False,False,Apache-2.0,https://github.com/rowboatlabs/rowboat,generative-ai,2026-06-13T20:47:12.082739+00:00
615403340,dottxt-ai/outlines,dottxt-ai,142257755,outlines,Structured Outputs,Python,cfg|generative-ai|json|llms|prompt-engineering|regex|structured-generation|symbolic-ai,13954,710,13954,112,91045,2023-03-17T16:01:18Z,2026-06-12T14:12:35Z,2026-05-18T07:38:26Z,main,False,False,False,Apache-2.0,https://github.com/dottxt-ai/outlines,generative-ai,2026-06-13T20:47:12.082745+00:00
1139782619,waooAI/waoowaoo,waooAI,264387079,waoowaoo,首家工业级全流程 AI 影视生产平台。Industry-first professional AI Agent platform for controllable film & video production. From shorts to live-action with Hollywood-standard workflows.,TypeScript,ai-agent|ai-agents|automation|film-production|generative-ai|short-drama|storyboard|video-generation,12723,2867,12723,137,142527,2026-01-22T12:09:36Z,2026-06-13T19:40:41Z,2026-06-10T17:55:51Z,main,False,False,False,NOASSERTION,https://github.com/waooAI/waoowaoo,generative-ai,2026-06-13T20:47:12.082750+00:00
682080300,Portkey-AI/gateway,Portkey-AI,131141116,gateway,"A blazing fast AI Gateway with integrated guardrails. Route to 1,600+ LLMs, 50+ AI Guardrails with 1 fast & friendly API.",TypeScript,ai-gateway|gateway|generative-ai|hacktoberfest|langchain|llm|llm-gateway|llmops|llms|mcp|mcp-client|mcp-gateway|mcp-servers|model-router|openai,12056,1127,12056,192,67695,2023-08-23T11:52:47Z,2026-06-13T20:18:02Z,2026-05-25T13:54:51Z,main,False,False,False,MIT,https://github.com/Portkey-AI/gateway,generative-ai,2026-06-13T20:47:12.082757+00:00
811675345,zoicware/RemoveWindowsAI,zoicware,118035521,RemoveWindowsAI,"Force Remove Copilot, Recall and More in Windows 11",PowerShell,ai|bloatware|bloatware-removal|copilot|debloat|generative-ai|image-creator|optimizer|powershell|privacy|recall|rewrite|security|windows,12027,415,12027,8,4118,2024-06-07T04:37:20Z,2026-06-13T18:07:13Z,2026-06-12T00:40:47Z,main,False,False,False,MIT,https://github.com/zoicware/RemoveWindowsAI,generative-ai,2026-06-13T20:47:12.082762+00:00
945411078,KalyanKS-NLP/llm-engineer-toolkit,KalyanKS-NLP,202506543,llm-engineer-toolkit,A curated list of  120+ LLM libraries category wise. ,,ai-engineer|generative-ai|large-language-models|llm-engineer|llms,10404,1654,10404,20,3079,2025-03-09T11:07:31Z,2026-06-13T10:34:45Z,2026-05-23T14:01:17Z,main,False,False,False,Apache-2.0,https://github.com/KalyanKS-NLP/llm-engineer-toolkit,generative-ai,2026-06-13T20:47:12.082767+00:00
153097643,openvinotoolkit/openvino,openvinotoolkit,55443902,openvino,OpenVINO™ is an open source toolkit for optimizing and deploying AI inference,C++,ai|computer-vision|deep-learning|deploy-ai|diffusion-models|generative-ai|good-first-issue|inference|llm-inference|natural-language-processing|nlp|openvino|optimize-ai|performance-boost|recommendation-system|speech-recognition|stable-diffusion|transformers|yolo,10365,3242,10365,731,938308,2018-10-15T10:54:40Z,2026-06-13T17:25:54Z,2026-06-12T20:03:54Z,master,False,False,False,Apache-2.0,https://github.com/openvinotoolkit/openvino,generative-ai,2026-06-13T20:47:12.082773+00:00
686161611,Acly/krita-ai-diffusion,Acly,6485914,krita-ai-diffusion,"Streamlined interface for generating images with AI in Krita. Inpaint and outpaint with optional text prompt, no tweaking required.",Python,generative-ai|krita-plugin|stable-diffusion,10191,591,10191,98,32908,2023-09-01T22:52:13Z,2026-06-13T20:10:50Z,2026-06-08T19:02:35Z,main,False,False,False,GPL-3.0,https://github.com/Acly/krita-ai-diffusion,generative-ai,2026-06-13T20:47:12.082779+00:00
209120637,Netflix/metaflow,Netflix,913567,metaflow,"Build, Manage and Deploy AI/ML Systems",Python,agents|ai|aws|azure|cost-optimization|datascience|distributed-training|gcp|generative-ai|high-performance-computing|kubernetes|llm|llmops|machine-learning|ml|ml-infrastructure|ml-platform|mlops|model-management|python,10129,1297,10129,462,49124,2019-09-17T17:48:25Z,2026-06-13T16:25:02Z,2026-06-13T13:01:02Z,master,False,False,False,Apache-2.0,https://github.com/Netflix/metaflow,generative-ai,2026-06-13T20:47:12.082785+00:00
1145022970,HBAI-Ltd/Toonflow-app,HBAI-Ltd,257465404,Toonflow-app,"Toonflow 是开源一站式 AI 短剧创作工具，将小说、剧本快速转化为动画短剧。集成 AI 编剧、智能分镜、角色与视频生成，跨平台桌面端轻量部署，助力创作者低成本批量产出视觉内容。Toonflow is an open-source AI tool that turns stories and scripts into animated short dramas. Features AI scriptwriting, storyboarding, character and video generation. A cross-platform desktop app for efficient content creation.",TypeScript,ai|ai-content-creation|ai-tool|ai-video-generation|automation|content-generation|desktop-app|electron|generative-ai|image-generation|llm|nodejs|shorts|text-to-video|typescript|video-generation|vite|vue3,9991,1829,9991,0,282114,2026-01-29T10:25:45Z,2026-06-13T19:54:30Z,2026-06-08T12:50:49Z,master,False,False,False,Apache-2.0,https://github.com/HBAI-Ltd/Toonflow-app,generative-ai,2026-06-13T20:47:12.082798+00:00
782539945,miurla/morphic,miurla,3412179,morphic,An AI-powered search engine with a generative UI,TypeScript,generative-ai|generative-ui|nextjs|ollama|react|searxng|shadcn-ui|tailwindcss|tavily|typescript|upstash|vercel-ai-sdk,8900,2344,8900,53,10067,2024-04-05T13:55:29Z,2026-06-13T16:47:42Z,2026-06-11T07:38:23Z,main,False,False,False,Apache-2.0,https://github.com/miurla/morphic,generative-ai,2026-06-13T20:47:12.082805+00:00
780522250,FoundationVision/VAR,FoundationVision,151817217,VAR,"[NeurIPS 2024 Best Paper Award][GPT beats diffusion🔥] [scaling laws in visual generation📈] Official impl. of ""Visual Autoregressive Modeling: Scalable Image Generation via Next-Scale Prediction"". An *ultra-simple, user-friendly yet state-of-the-art* codebase for autoregressive image generation!",Jupyter Notebook,auto-regressive-model|autoregressive-models|diffusion-models|generative-ai|generative-model|gpt|gpt-2|image-generation|large-language-models|neurips|transformers|vision-transformer,8699,568,8699,60,62,2024-04-01T16:53:18Z,2026-06-13T16:19:03Z,2025-11-10T21:42:29Z,main,False,False,False,MIT,https://github.com/FoundationVision/VAR,generative-ai,2026-06-13T20:47:12.082810+00:00
178976529,bentoml/BentoML,bentoml,49176046,BentoML,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!",Python,ai-inference|deep-learning|generative-ai|inference-platform|llm|llm-inference|llm-serving|llmops|machine-learning|ml-engineering|mlops|model-inference-service|model-serving|multimodal|python,8673,968,8673,164,103437,2019-04-02T01:39:27Z,2026-06-13T12:27:58Z,2026-06-03T06:48:31Z,main,False,False,False,Apache-2.0,https://github.com/bentoml/BentoML,generative-ai,2026-06-13T20:47:12.082815+00:00
801763739,poloclub/transformer-explainer,poloclub,19315506,transformer-explainer,Transformer Explained Visually: Learn How LLM Transformer Models Work with Interactive Visualization,JavaScript,deep-learning|generative-ai|gpt|langauge-model|llm|visualization,7814,849,7814,20,2118108,2024-05-16T21:42:10Z,2026-06-13T13:10:36Z,2026-06-06T12:08:04Z,main,False,False,False,MIT,https://github.com/poloclub/transformer-explainer,generative-ai,2026-06-13T20:47:12.082820+00:00
832647441,2FastLabs/agent-squad,2FastLabs,215317808,agent-squad,Flexible and powerful framework for managing multiple AI agents and handling complex conversations,Python,agentic-ai|agents|ai-agents|ai-agents-framework|anthropic|anthropic-claude|aws|aws-bedrock|aws-cdk|aws-lambda|chatbot|framework|generative-ai|machine-learning|openai|openaiapi|orchestrator|python|serverless|typescript,7653,721,7653,104,69218,2024-07-23T12:48:30Z,2026-06-13T20:09:30Z,2026-06-13T19:54:14Z,main,False,False,False,Apache-2.0,https://github.com/2FastLabs/agent-squad,generative-ai,2026-06-13T20:47:12.082825+00:00
870554327,NirDiamant/Prompt_Engineering,NirDiamant,28316913,Prompt_Engineering,"22 prompt engineering techniques with hands-on Jupyter Notebook tutorials, from fundamental concepts to advanced strategies for leveraging LLMs.",Jupyter Notebook,ai|chain-of-thought|chatgpt|claude|few-shot-learning|genai|generative-ai|gpt|in-context-learning|langchain|llm|llms|machine-learning|openai|prompt-engineering|prompting|python|tutorials,7596,980,7596,4,21218,2024-10-10T08:52:12Z,2026-06-13T20:12:28Z,2026-06-11T21:55:48Z,main,False,False,False,NOASSERTION,https://github.com/NirDiamant/Prompt_Engineering,generative-ai,2026-06-13T20:47:12.082831+00:00
203999962,open-mmlab/mmagic,open-mmlab,10245193,mmagic,"OpenMMLab Multimodal Advanced, Generative, and Intelligent Creation Toolbox. Unlock the magic 🪄: Generative-AI (AIGC), easy-to-use APIs, awsome model zoo, diffusion models, for text-to-image generation, image/video restoration/enhancement, etc.",Jupyter Notebook,aigc|computer-vision|deep-learning|diffusion|diffusion-models|generative-adversarial-network|generative-ai|image-editing|image-generation|image-processing|image-synthesis|inpainting|matting|pytorch|super-resolution|text2image|video-frame-interpolation|video-interpolation|video-super-resolution,7429,1099,7429,68,32792,2019-08-23T13:04:29Z,2026-06-12T23:19:24Z,2024-08-06T07:19:40Z,main,False,False,False,Apache-2.0,https://github.com/open-mmlab/mmagic,generative-ai,2026-06-13T20:47:12.082836+00:00
1127234517,Lightricks/LTX-2,Lightricks,3170348,LTX-2,Official Python inference and LoRA trainer package for the LTX-2 audio–video generative model.,Python,generative-ai|ltx|ltx-2,7261,1175,7261,92,2157,2026-01-03T13:16:29Z,2026-06-13T17:40:15Z,2026-05-28T15:41:38Z,main,False,False,False,NOASSERTION,https://github.com/Lightricks/LTX-2,generative-ai,2026-06-13T20:47:12.082841+00:00
686364232,traceloop/openllmetry,traceloop,125419530,openllmetry,"Open-source observability for your GenAI or LLM application, based on OpenTelemetry",Python,artifical-intelligence|datascience|generative-ai|good-first-issue|good-first-issues|help-wanted|llm|llmops|metrics|ml|model-monitoring|monitoring|observability|open-source|open-telemetry|opentelemetry|opentelemetry-python|python,7195,992,7195,544,65686,2023-09-02T14:42:59Z,2026-06-13T18:01:17Z,2026-06-12T19:03:36Z,main,False,False,False,Apache-2.0,https://github.com/traceloop/openllmetry,generative-ai,2026-06-13T20:47:12.082846+00:00
112103066,amitness/learning,amitness,8587189,learning,A log of things I'm learning,,deep-learning|generative-ai|learning-resources|llms|machine-learning|nlp|python,6899,884,6899,0,1007,2017-11-26T17:37:44Z,2026-06-13T06:51:28Z,2026-05-31T08:50:09Z,master,False,False,False,MIT,https://github.com/amitness/learning,generative-ai,2026-06-13T20:47:12.082852+00:00
949523404,grab/cursor-talk-to-figma-mcp,grab,17284363,cursor-talk-to-figma-mcp,"TalkToFigma: MCP integration between AI Agent (Cursor, Claude Code) and Figma, allowing Agentic AI to communicate with Figma for reading designs and modifying them programmatically.",JavaScript,agent|agentic|agentic-ai|ai|ai-agents|automation|cursor|design|figma|generative-ai|llm|llms|mcp|model-context-protocol,6832,745,6832,84,7416,2025-03-16T16:45:37Z,2026-06-13T10:10:46Z,2026-04-29T11:05:19Z,main,False,False,False,MIT,https://github.com/grab/cursor-talk-to-figma-mcp,generative-ai,2026-06-13T20:47:12.082858+00:00
733899994,TencentQQGYLab/AppAgent,TencentQQGYLab,163842438,AppAgent,"AppAgent: Multimodal Agents as Smartphone Users, an LLM-based multimodal agent framework designed to operate smartphone apps.",Python,agent|chatgpt|generative-ai|gpt4|gpt4v|llm,6773,752,6773,94,2970,2023-12-20T11:41:04Z,2026-06-13T03:54:02Z,2025-03-19T11:01:38Z,main,False,False,False,MIT,https://github.com/TencentQQGYLab/AppAgent,generative-ai,2026-06-13T20:47:12.082863+00:00
1235403234,nexu-io/html-anything,nexu-io,263625318,html-anything,"✨ The agentic HTML editor — your local AI agent writes the HTML, you ship it. 🚀 75 Skills × 9 Surfaces (magazine · deck · poster · XHS / tweet · prototype · data report · Hyperframes) 🛡️ Sandboxed preview · 📤 1-click to WeChat / X / Zhihu / HTML / PNG 🔑 Zero API key — Claude Code / Cursor / Codex / Gemini / Copilot / OpenCode / Qwen / Aider.",HTML,agent-skills|agentic|ai-agents|ai-design|ai-editor|byok|claude|claude-code|claude-skills|coding-agents|generative-ai|html|html-editor|hyperframes|local-first|markdown|nextjs|vibe-coding|wechat|xiaohongshu,6701,662,6701,48,15027,2026-05-11T09:40:38Z,2026-06-13T20:31:32Z,2026-06-02T06:27:04Z,main,False,False,False,Apache-2.0,https://github.com/nexu-io/html-anything,generative-ai,2026-06-13T20:47:12.082869+00:00
761150311,Zipstack/unstract,Zipstack,89070934,unstract,LLM-Driven Extraction of Unstructured Data — Built for API Deployments & ETL Pipeline Workflows,Python,ai-agents|data-engineering|document-ai|generative-ai|idp|json-extraction|llm|mcp-server|ocr|pdf-extraction|prompt-engineering|structured-output,6650,630,6650,96,99824,2024-02-21T10:34:33Z,2026-06-13T15:43:49Z,2026-06-12T20:52:01Z,main,False,False,False,AGPL-3.0,https://github.com/Zipstack/unstract,generative-ai,2026-06-13T20:47:12.082874+00:00
826498000,katanemo/plano,katanemo,112724757,plano,"Plano is an AI-native proxy and data plane for agentic apps — with built-in orchestration, safety, observability, and smart LLM routing so you stay focused on your agents core logic. ",Rust,ai-gateway|ai-gateway-support|envoy|envoyproxy|gateway|generative-ai|llm-gateway|llm-inference|llm-proxy|llm-routing|llmops|llms|openai|prompt|proxy|proxy-server|routing,6586,432,6586,140,66710,2024-07-09T20:25:56Z,2026-06-13T15:50:32Z,2026-06-12T21:45:52Z,main,False,False,False,Apache-2.0,https://github.com/katanemo/plano,generative-ai,2026-06-13T20:47:12.082880+00:00
925298844,GoogleCloudPlatform/agent-starter-pack,GoogleCloudPlatform,2810941,agent-starter-pack,"Ship AI Agents to Google Cloud in minutes, not months. Production-ready templates with built-in CI/CD, evaluation, and observability.",Python,agents|gcp|gemini|genai-agents|generative-ai|llmops|mlops|observability,6469,1486,6469,36,37656,2025-01-31T16:03:06Z,2026-06-13T07:16:06Z,2026-06-12T21:54:38Z,main,False,False,False,Apache-2.0,https://github.com/GoogleCloudPlatform/agent-starter-pack,generative-ai,2026-06-13T20:47:12.082886+00:00
629494390,NVIDIA-NeMo/Guardrails,NVIDIA-NeMo,213689629,Guardrails,NeMo Guardrails is an open-source toolkit for easily adding programmable guardrails to LLM-based conversational systems.,Python,agents|generative-ai|guardrails|llm-safety|llm-security|llms|nvidia|python|safety,6421,726,6421,185,147107,2023-04-18T12:32:47Z,2026-06-13T19:09:42Z,2026-06-13T12:35:07Z,develop,False,False,False,NOASSERTION,https://github.com/NVIDIA-NeMo/Guardrails,generative-ai,2026-06-13T20:47:12.082892+00:00
983715534,strands-agents/harness-sdk,strands-agents,209155962,harness-sdk,"Build an agent harness and control it end-to-end. Open-source SDK for production AI agents in Python & TypeScript - any model, any cloud.",Python,agent-framework|agentic|agentic-ai|agents|ai|ai-agents|anthropic|autonomous-agents|bedrock|generative-ai|harness|llm|llm-agent|mcp|multi-agent-systems|openai|python|sdk|strands-agents|typescript,6121,880,6121,652,51205,2025-05-14T19:59:51Z,2026-06-13T00:15:03Z,2026-06-13T00:14:58Z,main,False,False,False,Apache-2.0,https://github.com/strands-agents/harness-sdk,generative-ai,2026-06-13T20:47:12.082898+00:00
951115072,maximhq/bifrost,maximhq,139708451,bifrost,"Fastest enterprise AI gateway (50x faster than LiteLLM) with adaptive load balancer, cluster mode, guardrails, 1000+ models support & <100 µs overhead at 5k RPS.",Go,ai-gateway|gateway|gateway-services|generative-ai|guardrails|llm|llm-cost|llm-gateway|llm-observability|llmops|load-balancing|mcp-client|mcp-gateway|mcp-server|model-router|token-management,5732,751,5732,508,763422,2025-03-19T07:21:26Z,2026-06-13T18:27:29Z,2026-06-13T19:18:58Z,dev,False,False,False,Apache-2.0,https://github.com/maximhq/bifrost,generative-ai,2026-06-13T20:47:12.082904+00:00
964477695,ashishps1/learn-ai-engineering,ashishps1,8646889,learn-ai-engineering,Learn AI and LLMs from scratch using free resources,,agentic-ai|agents|ai|deep-learning|generative-ai|large-language-models|llm|machine-learning|mcp|ml|prompt-engineering|rag,5697,1399,5697,6,49,2025-04-11T09:20:56Z,2026-06-13T14:14:54Z,2026-02-05T02:34:40Z,main,False,False,False,GPL-3.0,https://github.com/ashishps1/learn-ai-engineering,generative-ai,2026-06-13T20:47:12.082909+00:00
